domain,ransomwareGroup,timestamp,lockbitURL,domainCountry,domainDescription
innophaseinc.com,lockbit3,18/02/2023,,,"InnoPhase is a fabless semiconductor company that develops innovative and efficient RF architectures using CMOS technology. Building on our previous experience with WLAN IoT products, we have now turned our attention to building energy efficient radi..."
alliedtools.com,lockbit3,17/02/2023,,,"Allied International was founded in 1962 as an import distributor of hardware products. Over the years, with our unwavering commitment to innovation, quality, value and service, we have earned the reputation as the recognized market leader in our cor..."
cordfinancial.com,lockbit3,17/02/2023,,,"Our Story – ATM ServicesNationwide Provider of Innovative Solutions: ATM Services & ProductsIn 2001, CORD Financial Services was founded by The FIKES Companies. With a small staff and hard work, CORD quickly gained success in central Texas. Throu..."
fikes.com,lockbit3,17/02/2023,,,"https://www.fikes.com/COMMERCIAL CLEANING & FACILITY MAINTENANCE SERVICESThere are many moving parts to make sure a business runs successfully, and cleanliness is the most important one. When you are looking for facility maintenance services, you..."
newbridge.org,lockbit3,17/02/2023,,,"Founded in 1963, NewBridge Services is a non-profit organization that provides mental healthcare services to individuals of all ages."
vissan.com.vn,lockbit3,17/02/2023,,VN,"VISSAN Joint Stock Company is one of the leading business corporations in Vietnam. Originally founded on November 20, 1970 and launched on May 18, 1974, VISSAN is proud to become one of the leading nationally recognized food producers."
myerspower.com,lockbit3,16/02/2023,,,myerspower.comlabriegroup.commielectric.comaeti.comthese four companies were in the same domain! all their networks were encryptedroot:gear$N0stra*aeti\admin:_NYt7~St]ye'root:$a53ty!myersamerica\tadmin:$a53ty!myerspower:Xiw6zvbp37gx...
vitrox.com,lockbit3,16/02/2023,,MY,"ViTrox Corporation Berhad (MYX: 0097) is a Malaysian based electronics company located at Penang, Malaysia. Vitrox specializes in designing and developing automated vision inspection system and equipment testers for the semiconductor and electronic p..."
ziapueblo.org,lockbit3,16/02/2023,,,"The Pueblo of Zia has operated a contemporary court since 2007. It is a court of general jurisdiction and oversees criminal and civil hearings. Currently the Court staff consists of a Chief Judge (part-time), a court clerk and a part time probation o..."
royallepage.ca,lockbit3,16/02/2023,,CA,"Since 1913, Royal LePage has been helping Canadians buy and sell their homes and supporting communitiesQuebec City branch"
coreautomation.com,lockbit3,16/02/2023,,,500 mb private info
blackandwhitecabs.com.au,lockbit3,15/02/2023,,AU,"Dear management! change the negotiator, the conditions he offers are very funny!Cheap, fast and reliable Taxi and Cab services in Brisbane, Perth, Toowoomba, Redcliffe, Maryborough and Mandurah."
trudi.it,lockbit3,15/02/2023,,IT,"Trudi si accorge di essere un marchio forte, con un’importante riconoscibilit� , capace di trasmettere valori ed emozioni. Trudi non è più solo sinonimo di peluche, ma è in grado di lanciare sul mercato proprie licenze, con importanti partner che ne c..."
semsinc.net,lockbit3,15/02/2023,,,"SEMS is a regional environmental management firm with a national reach. Our decades of experience have positioned us to help you navigate complex projects in highly regulated industries. Our team has the training, experience, and expertise to deliver..."
vipar.com,lockbit3,15/02/2023,,US,"VIPAR Heavy Duty is North America’s leading network of independent aftermarket truck parts distributors. VIPAR Heavy Duty distributors serve the needs of their customers from over 560 locations across the United States, Canada, Puerto Rico, and Mexic..."
richardsind.com,lockbit3,15/02/2023,,,"Richards Industrials is an industrial valve manufacturer located in Cincinnati, Ohio"
montibello.com,lockbit3,15/02/2023,,,cosmetics and creams from spain
nationallocums.co.uk,lockbit3,15/02/2023,,UK,"We’re a locum agency run on family values, helping doctors, nurses and AHPs find the best opportunities in the NHS and independent hospitals. We’re passionate about placing high calibre healthcare professionals to provide the best quality of care to..."
gruppobeltrame.com,lockbit3,15/02/2023,,,"Active in the iron and steel sector since 1896, AFV Gruppo Beltrame is synonymous with excellence and innovation in the production of merchant bars and special profiles for multiple applications: construction, shipyards and excavators.We have a lot..."
cefcostores.com,lockbit3,14/02/2023,,,"WE ARE COMMITTED TO PROVIDING THE BEST CUSTOMER EXPERIENCE.At CEFCO Convenience Stores, we are committed to provide the best customer experience to every customer, every day, at every CEFCO Convenience Stores location. Whether you’re making a quick..."
albanesi.com.ar,lockbit3,14/02/2023,,AR,Grupo Albanesi is a business group that engages in the production of thermal electricity and the distribution of natural gas.
srf.com,lockbit3,14/02/2023,,,"SRF Limited is a multi-business chemicals conglomerate engaged in the manufacturing of industrial and specialty intermediates. The company's business portfolio covers fluorochemicals, specialty chemicals, packaging films, technical textiles, coated a..."
cassaragionieri.it,lockbit3,13/02/2023,,IT,Associazione Cassa Nazionale di Previdenza ed Assistenza a favore dei Ragionieri e Periti CommercialiThanks to our work with this company. In our hands is a huge amount of private data. Mail correspondence is not subject to disclosure. Contract...
dana-group.com,lockbit3,13/02/2023,,,"We’re a multi-disciplinary behavioral health organization committed to helping our patients grow personally, socially, and professionally. We’ve been helping people from all walks of life for over 30 years.Our committed team of providers includes..."
mangalagroup.com,lockbit3,13/02/2023,,IN,"Mangala Group, is India’s one of the leading enterprises with businesses in the seafood industry. Mangala group was established by Mr. MV Ramachandra Bhat in 1967. Today, the group has grown to be one of most well-known names in the industry producin..."
nonson.com.vn,lockbit3,13/02/2023,,VN,Non Son Fashion is the number one leading fashion for Vietnamese. Non Son is always dedicated to his work and also tries his best to offer customers the best products.
vanderkaay.com,lockbit3,13/02/2023,,,"We’re Passionate About Connecting Investors and Business OwnersVander Kaay is a middle-market M&A intermediary specializing in buy-side deal origination for premier private equity, strategic and family office investors. We source, qualify and intro..."
hidalgocounty.us,lockbit3,13/02/2023,,US,The Hidalgo County Community Supervision and Corrections Department is a public agency dedicated to the protection of the community and committed to the belief that facilitating positive change in probationers results in responsible and productive be...
tucsoneyecare.com,lockbit3,13/02/2023,,,"Tucson Eye Care is committed to integrating the latest technology into our practice to provide compassionate, state-of-the-art eye care to our patients."
chempartner.com,lockbit3,13/02/2023,,,"281 GBContents of downloaded information: company analytics, project information, reports, information on drug supplies, etc.AboutUs: Over the past twenty years, ChemPartner has evolved from the pure chemistry service provider to a research inn..."
mdstrucking.com,lockbit3,13/02/2023,,,"MDS Logistics is a full-service, third-party Logistics Provider specializing in all phases of transportation management for our customers. MDS Logistics' primary focus is to reduce the customer's total transportation expense, resulting in improvement..."
laganscg.com,lockbit3,13/02/2023,,,"Lagan Specialist Contracting Civil Engineering, Construction, Aviation Infrastructure, Piling, Plant Hire, M&E, Fit… Lagan Airport Mainenance Ltd Home About Specialist Services Responsibilities News Careers Contact Our Companies Our Mission To be a..."
greekpeak.net,lockbit3,13/02/2023,,,"WELCOME TO GREEK PEAK Greek Peak Mountain Resort, central New York's largest ski resort was founded in 1958 and has remained at the leading edge of the ski industry with fifty-six trails, six chair lifts, two surface lifts, beginners' slope, and terr..."
lhermite-agri.com,lockbit3,12/02/2023,,FR,"lhermite-agri.comLhermite Agri Vente de matériel agricole neuf et d'occasion en Ile-de-France, Normandie, région Centre et Pays de la Loire."
olsenlawgroup.com,lockbit3,12/02/2023,,,"At Olsen Law Group, we believe that life’s too short to be weighed down by legal issues. We’re here to help.They don't keep your documents safe at all"
wilsonart.co.th,lockbit3,12/02/2023,,TH,"Wilsonart is a global manufacturer and distributor of High Pressure Laminates and other engineered composite materials, used in furniture, office and retail space, countertops, worktops and other applications. Headquartered in Temple, Texas, Wilsonar..."
ppinvestors.com,lockbit3,12/02/2023,,,"Founded in 2002, Phoenix Property Investors (“Phoenix”) is an experienced, independently-owned and managed private equity real estate investment group, with a fully integrated investment, project management and asset management platform in Asia.INV..."
mhstech.com,lockbit3,12/02/2023,,,fire protection systems
mrkpc.com,lockbit3,12/02/2023,,,"Mullin, P.C. is a Dallas-based full-service commercial law firm representing clients in Texas, the U.S., and internationally. Our firm brings together an exceptionally talented group of attorneys with focused experience and knowledge in franchising,..."
covermeinsurance.com,lockbit3,12/02/2023,,,"Michael J Poller founded Cover Me Insurance Agency in 1999 and primarily operates in the commercial auto Insurance industry within the Insurance Agents, Brokers and Service sector. Michael has over 45 year experience in the commercial insurance indus..."
maysecc.com,lockbit3,12/02/2023,,US,"Mayse Construction is a Construction company located in 8011 Hixson Pike, Hixson, Tennessee, United States. Since 1985 the company has been providing Sewer Line Construction."
interpaving.com,lockbit3,12/02/2023,,,"Interpaving Limited is a privately held company formed in 1972. The company's head office is located in Sudbury, Ontario, with a regional office in Timmins, Ontario. The company specializes in site servicing, paving, concrete sidewalk and curbs, exca..."
arcessex.org,lockbit3,09/02/2023,,,"The service provider of choice for individuals with IDD, their families and community, we welcome the opportunity to show you that when it comes to your provider you should expect more. Everyone deserves the best, and we deliver on that expectation e..."
phihong.com.tw,lockbit3,09/02/2023,,TW,"Phihong Technology Co., Ltd. manufactures and sells power supply products in Taiwan and internationally. The company offers power adaptors, power over Ethernet products, EV chargers, and worksite radios for personal electronics, networking, POS, smal..."
transports-feuillet.fr,lockbit3,08/02/2023,,FR,"Transports Feuillet SA is a company that operates in the Transportation/Trucking/Railroad industry. The company is headquartered in Dagneux, Auvergne Rhone Alpes, France. As a result of our successful work with this company. We have a large amount..."
cantinatollo.it,lockbit3,07/02/2023,,IT,"VIGNETI A PERGOLA COME GIARDINI, CHE SI ESTENDONO PER 2.500 ETTARI IN UN TERRITORIO IDEALE, DA SEMPRE VOCATO ALLA PRODUZIONE VITIVINICOLA. I nostri vigneti si estendono su una superficie di 2.500 ettari, dalle colline del litorale fino alle pend..."
royalmailgroup.com,lockbit3,07/02/2023,,,Royal Mail Group Ltd Our international export services continue to be disrupted following a cyber incident. There is currently a limited service. For more information please click here. X-Men Special Stamps Pre-order now Track an Item *...
teleapps.com,lockbit3,06/02/2023,,,"TeleApps is a leading service and solutions provider that helps define and deliver a consistently wow experience along the entire width of the customer experience journey. Its products and services aim to resolve issues, monitor performance with oper..."
hkri.com,lockbit3,06/02/2023,,JP,"HKR International Limited, an investment holding company, invests in, develops, and manages real estate properties in Hong Kong, Macau, Mainland China, Japan, and South East Asia. It operates through five segments: Property Development, Property Inve..."
medellin.gov.co,lockbit3,06/02/2023,,CO,"Medellín has become a benchmark in Colombia and the world. Its commercial, industrial, cultural, religious, social and sports activities have brought development and a friendly and promising lifestyle. Its history dates back to the 17th century, when..."
jams.edu.jo,lockbit3,06/02/2023,,,"JAMS is a quality focused maritime institution providing comprehensive services of Maritime Education and Training (MET) while committed to customers, employees, owners and the maritime community in general."
nicklaus.com,lockbit3,06/02/2023,,JP,"Partner Spotlight: Nicklaus Companies extends landmark agreement with Japan's Kosugi, Inc. To reach 50 years. The Nicklaus Companies and its largest worldwide licensee, Kosugi Inc., today announced a historic long-term contract extension to manufactu..."
prlabs.com,lockbit3,06/02/2023,,,"For many years, Premier Research Labs has had a sterling reputation as the world's leader in cellular resonant nutrition technology. We have strived to become the industry leader in excipient-free, preservative-free, premier quality nutritional produ..."
wcinet.com,lockbit3,06/02/2023,,,"Employees who own Woodward Communications, Inc. are honored to provide news, entertainment, shopping, marketing communications and business media to the wonderful people who live and work in the communities we serve. We are also committed to providin..."
crispinvalve.com,lockbit3,06/02/2023,,,"Crispin Valve began in 1905 with an Air Valve designed by company founder, Clarence Crispin. Moving back to Berwick, Pennsylvania and out ofEngineering School at Cornell University, Clarence wanted increase output at the family-owned Berwick Water..."
etbrick.com,lockbit3,06/02/2023,,,"We are a family-owned business based in Tyler, Texas. Since 1987 we have supplied quality products to East Texas and parts of the contiguous states. Primarily a brick distributorship representing in excess of twenty, quality brick manufacturers, we h..."
qsi-q3.de,lockbit3,05/02/2023,,DE,"Quality Services International GmbH – a Tentamus companyAs an accredited laboratory, which is equipped with state-of-the-art laboratory equipment, as well as experienced, continuously trained specialists, QSI can provide a comprehensive range of..."
bplawyers.co.id,lockbit3,05/02/2023,,ID,"BP Lawyers Corporate Law Firms merupakan Konsultan Hukum Indonesia, Jasa Pembuatan Kontrak Kerja Bisnis di Jakarta Terbaik, Berpengalaman dan Profesional."
nexuspoint.com,lockbit3,04/02/2023,,CN,"Nexus Point was founded with the objective of generating superior long-term returns by making control investments in Asia, particularly in Greater China. Nexus Point targets high quality companies with strong growth prospects in the consumer, healthc..."
virtuosgames.com,lockbit3,03/02/2023,,,"Founded in 2004, Virtuos is a leading content production company specializing in video game development and art production. With operations across Asia, North America, and Europe, we are home to over 3,500 full-time professionals.Virtuos is on a mi..."
urmgroup.com.au,lockbit3,03/02/2023,,AU,"URM provides the highest quality of waste and recovery solutions available in Australia for corporate accounts and household clients. Our Services For over 45 years, we've been exceeding customer expectations. Over 275 million commercial and resident..."
redfordpd.com,lockbit3,03/02/2023,,,"We hacked into a network where there were two companies:redfordpd.com and cityofallenpark.orgThey stole 165gb of data from these companies.Among them: finances, scans of documents, victims' data, photos of crime scenes, department reports, pass..."
jjdentistry.com,lockbit3,03/02/2023,,,"We are a dental practice devoted to restoring, preserving and enhancing the natural beauty of smiles using conservative, state-of-the-art procedures that will result in beautiful, long lasting smiles!"
scandia.ro,lockbit3,03/02/2023,,RO,"Scandia Food is the market leader in meat-based canned food in Romania, leading the liver pâté category with a volume market share of over 43% (source: AC Nielsen, AS 2018), but also covering other segments such as vegetable pâté, meat and canned foo..."
bethrivkah.edu,lockbit3,03/02/2023,,,"Founded in 1941 by the previous Lubavitcher Rebbe, Rabbi Yosef I. Schneerson, and led by Rebbe Menachem Mendel Schneerson, Bet Rivka was the world's first Hasidic school for girls. Today, Beth Rivkah has over 2,000 students enrolled in our preschool..."
sakrgroup.net,lockbit3,03/02/2023,,,"Sakr Group is a leading food and beverage supplier in the Middle East, with seven major factories and distribution partnerships that span the MENA region and the whole world. Our brands are loved by millions of consumers and retailers across the glob..."
crystalcreamery.com,lockbit3,03/02/2023,,,"Crystal Creamery (formerly known as Foster Farms Dairy) was founded in 1901 by Max and Verda Foster in Modesto, California, after they founded Foster Farms in 1939. The company claims to be ""the largest private dairy farm in California."""
tonoli.com,lockbit3,03/02/2023,,,"Road transport represents the origins and history of the Tonoli Group , with daily departures throughout the national territory, as well as in import and export to and from the Iberian Peninsula.The partial load transport service "" Groupage "", in w..."
guardiananalytics.com,lockbit3,03/02/2023,,,"Founded in 2005, Guardian Analytics is the pioneer and leading provider of behavioral analytics and machine learning solutions for preventing banking fraud and anti-money laundering. We are the first fraud prevention solution to use behavior-based an..."
fabricatedpipe.com,lockbit3,02/02/2023,,,"Fabricated Pipe inc. is dedicated to providing superior value to our clients, stockholders, vendors, employees and community through the production and sale of quality pipe fabrication services."
kostika.co.il,lockbit3,02/02/2023,,IL,"Stolen 250gbDecades of years in the industry, combined with unique abilities,Give the Kostica group the opportunity to translate the language of architectsFor practical construction solutions that fulfill any plan, at any height, in any shape..."
transportsn.com,lockbit3,02/02/2023,,,"Sébastien Brodeur and his team have been offering their services to manufacturing and production businesses since 1997. Present in the corridors of Quebec and Ontario 24 hours a day, 7 days a week. Transport SN distinguishes itself by its drive to in..."
nlsmichigan.org,lockbit3,02/02/2023,,,Neighborhood Legal Services Michigan (NLSM) offers one-of-a-kind services to promote health safety and self-sufficiency. We are a regional business and non-profit collaborative coordinating Southeastern Michigan community outreach and pro-bono partne...
plasmasurgical.com,lockbit3,02/02/2023,,,"PlasmaJet – the first device to use entirely Pure-Plasma for surgery – is privately held by Plasma Surgical based in Atlanta (GA), USA.We are experts in plasma energy with pioneering research in medical plasma technology and a robust patent portfol..."
avantetextil.com.mx,lockbit3,02/02/2023,,MX,"STOLEN 350gbWe are one of the largest and most important textile groups in our country, founded in 1990, our main objective is the production, distribution and marketing of threads, fabrics, elastics and clothing. Made up of around 9,300 collabor..."
byte.gr,lockbit3,02/02/2023,,GR,ΒΥΤΕ COMPUTER S.A is a leading Greek Information Technology and Communications (ICT) Integrator with a dynamic presence of over 30 years in the Greek ICT Market and focus on the private sector.At the same time BYTE is among the five leading ICT vend...
seelllc.com,lockbit3,02/02/2023,,,"Stolen 230gbSEEL, LLC is one of the largest minority-owned, disabled veteran-owned energy efficiency program management firms in the nation."
biosonicsinc.com,lockbit3,02/02/2023,,,"Stolne 228gbBioSonics has been developing and manufacturing ground-breaking aquatic ecosystem monitoring systems since 1978. Our aquatic monitoring systems provide critical data and insights needed for making informed, environmentally responsible..."
iongroup.com,lockbit3,02/02/2023,,,"ION software helps you improve decision-making, increase efficiency, simplify complex processes and empower your people. We enable financial institutions, central banks and corporations to digitize and automate their most business critical processes...."
pharmagestao.com.br,lockbit3,02/02/2023,,BR,"Due to the growth of the Preo Baixo pharmacy network, Pharma Gesto Servios was created with the purpose of supporting the accounting, tax, financial and corporate management of franchisees."
2cara.fr,lockbit3,31/01/2023,,FR,"Vous voulez nous rencontrer pour faire évoluer la gestion de votre entreprise ou parler d'un projet de création ? Vous voulez mieux connaître nos services, nos tarifs ? Laissez-nous vos coordonnées et nous reprendrons contact sans délai. Les champs m..."
tcels.or.th,lockbit3,31/01/2023,,TH,ทีเซลส์ (TCELS) ร่วมกับ RISE ประกาศผลทีมผ่านเข้ารอบ โครงการ TCELS x RISE Accelerator 2022 23 February 2022
parkavedoors.com,lockbit3,31/01/2023,,,"PARK AVENUE DOOR AND HARDWARE, INC. (PADH) is a leading manufacturer in the Tri-State area of New York, New Jersey, Connecticut, and surronding places for the past 15 years with a large inventory of hollow metal doors & frames; architectural and pref..."
geraardsbergen.be,lockbit3,31/01/2023,,BE,"Geraardsbergen is a city and municipality located in the Denderstreek and in the Flemish Ardennes, the hilly southern part of the Belgian province of East Flanders. The municipality comprises the city of Geraardsbergen proper and the following towns:..."
fujikura.co.jp,lockbit3,30/01/2023,,JP,"We gained access to the main office and to all branches of the company around the world! Domains to which access was obtained and from where we pumped the data (the number of PCs is indicated in brackets):FETL(360), FECL(61), DDK1TH(105), pcttfet..."
wealthwise.com.au,lockbit3,30/01/2023,,AU,Wealthwise advisers have been helping clients achieve their desired lifestyle goals since 1986.
itsservicios.com.mx,lockbit3,30/01/2023,,MX,"Somos una empresa que le ofrece soluciones logísticas aduanales de importación y exportación. Beneficios Experiencia con más de 20 años en pequeñas, medianas y grandes compañías de diversos sectores. EFICIENCIA • Simplificación de trámites. SEGURIDAD..."
juvaskin.com,lockbit3,30/01/2023,,,"Located in the heart of New York City and serving nearby locations like Queens, JUVA Skin & Laser Center stands apart from other dermatology and cosmetic surgery practices with the quality of our physicians, our advanced technology, and our warm, car..."
kvie.org,lockbit3,30/01/2023,,US,"KVIE is a PBS member television station in Sacramento, California, United States. The station is owned by KVIE, Inc., a community-based non-profit organization. KVIE's studios are located on West El Camino Avenue in the Natomas district of Sacramento..."
cplindustries.co.uk,lockbit3,30/01/2023,,ES,"CPL Industries continues Ecoke® biofuel deliveries to Liberty Steel UK; CPL Industries delivers Ecoke® biofuel to Sidenor Special Steels, Spain; CPL Products Launches New Alternative Fuels for the Heritage Sector; CPL Industries Begins Phase Two of W..."
bulldoggroupinc.com,lockbit3,30/01/2023,,,"The Bulldog Group is a group of independently operated companies with common ownership and common goals that are able to share extensive resources to successfully meet all of our customers' needs. Collectively, we are licensed to work in over 10 stat..."
airalbania.com.al,lockbit3,30/01/2023,,AL,Tirana 100 Years Capital Tirana has always been a crossroads between ear... Explore all Albanian Riviera: A dr... If you have previously visited the famous Amalf... Explore all Help & Contact +355 4 224 60 00 customer.care@airalbania.com.al b2b@airal...
dsavocats.com,lockbit3,30/01/2023,,,"DS Avocats : International Law Firm Created in 1972, DS Avocats is the result of a unique history on the market, across the five continents. Subscribe We law you About us History Governance RSE Commitment Pro Bono We Law You World Offices Desks Team..."
thermal.com,lockbit3,30/01/2023,,,Personal thermal imaging for every riding position Learn more What they're saying about the technology Implementing high-end thermal technology has never been this simple and affordable. Learn More Smallest and Lightest Shutterless Thermal Camera Ava...
cm-vimioso.pt,lockbit3,30/01/2023,,PT,C.M. Vimioso : Início Termas de Vimioso 1 2 3 4 Mensagem do presidente Notícias ver tudo VIMIOSO.DOC Edital- Consulta Pública da Zif de Vimioso Igualdade salarial Acontece no Concelho ver tudo 27 Jul 2022 a 31 Jan 2023 Elementos da tabela periódica c...
fritsche.eu.com,lockbit3,30/01/2023,,,"fri-shop - Ihr Webshop Ihr Online-Shop mit über 9000 Artikel und Ihren persönlichen Konditionen inkl. Fotos, Skizzen, Montageanleitungen und Glasbearbeitungen. Badspiegel Konfigurator Badspiegel und Spiegelschränke nach Maß. Stellen Sie sich Ihren in..."
luacesasesores.es,lockbit3,30/01/2023,,ES,Nos encargamos de llevar a cabo el proceso contable completo de acuerdo a la normativa vigente y al Plan General de Contabilidad. Procedemos a la contabilización de las operaciones diarias de la sociedad de cara a un correcto cumplimiento de las obli...
perenitysoftware.com,lockbit3,30/01/2023,,,"Founded in 2003, PERENITY Software has acquired deep expertise in its field of expertise capital markets, guaranteeing the maintenance and support of the offered services. Since its creation, the company has undergone several changes over the years,..."
azliver.com,lockbit3,29/01/2023,,,"Our MissionOur mission is to provide state-of-the-art, innovative, and compassionate care to patients affected by liver diseases."
ylresin.com,lockbit3,28/01/2023,,TW,"Yuen Liang Industrial & Co., Ltd. is an enterprise in Taiwan, China, with the main office in Kaohsiung City. The company operates in the Automobile Dealers sector. The company was established on January 13, 1976.Archive password is Yf$NBb"
merlinpcbgroup.com,lockbit3,25/01/2023,,,"Merlin PCB Group companies have been manufacturing and supplying PCBs to a global market for over 35 years with sustained growth based on continual investment in the very best manufacturing technology, systems and value adding services. Our Merlin Gr..."
xlntinc.com,lockbit3,24/01/2023,,US,"XLNT Software Solutions offers a variety of services to end-users of our Enterprise Application Software and developers.Located in Lancaster, Pennsylvania, United States."
elsan.care,lockbit3,24/01/2023,,,"stolen: 821 GB.data: marketing, finance, information of all departments of one of the company's clinics, numbers, personal data of employees, contracts, reports, internal and external contracts with policyholders, subsidiaries, etc.Elsan is a m..."
ibb-business-team.de,lockbit3,22/01/2023,,DE,"Financing offers in Berlin for start-ups, SMEs and real estateIBB Business Team GmbH is a 100% subsidiary of the IBB Group.On behalf of the State of Berlin and the Investment Bank of Berlin (IBB), it implements various grants for start-ups, SME..."
miguelmechanical.com,lockbit3,22/01/2023,,,"Miguel Mechanical Services Limited (MMSL) has been in existence as a service provider in the Oil and Gas Industry since 1988. With over 25 years experience as an Organization, we staff well trained, experienced and certified personnel in their relati..."
payroll2u.com,lockbit3,21/01/2023,,SG,"Hi to all!Let us introduce another IT company that provide super-secure payroll services in Asia ;) Headquartered in Singapore.Payroll2U has such clients as AirAsia, Klook, Smith & Nephiew, Santen, Zimmer, etc.We have downloaded most impo..."
flatironssolutions.com,lockbit3,20/01/2023,,,"Flatirons Solutions provides a technical content management platform that transforms complex data into actionable information, driving measurably higher productivity, asset utilization, and compliance levels. We provide solutions and expertise that o..."
tvk.nl,lockbit3,18/01/2023,,NL,"Ton van Kuyk (TVK) is your Volvo dealer in North Holland for new Volvos, used Volvos and maintenance.Company that operates in the Automotive industry."
duomed.com,lockbit3,18/01/2023,,,"The Duomed Group is a dynamic organization with a well-established reputation and is active in consultancy, sales, integration, training and technical support of medical devices and technology for hospitals and medical practices.Local expert teams..."
melody.com.tr,lockbit3,16/01/2023,,TR,"Melody Shipping AgenciesCapt. F. Yavuz ULUGÜN, General Manager Mr. Cemil ÇAĞLARKAYA, Balcan ÇAĞLARKAYA, Bora ULUGÜN Agency Manager title, We are pleased to introduce you the ""Melody Shipping Agencies"", the well-known shipping agency in Türkiye, off..."
atcuae.ae,lockbit3,16/01/2023,,AE,"Since its inception in 1965, ATCUAE has played a leading role in the development of motorsport on both the national and international level. Today, it governs approximately 140 competitive events forming the UAE motorsport calendar, and covering disc..."
politriz.ind.br,lockbit3,16/01/2023,,BR,"Fundada em 1989 EM UBERLÂNDIA/MG, em modestas instalações com a força de um jovem empreendedor que acreditou e viu a oportunidade de mudar sua vida e ao mesmo tempo mudar a vida de outras pessoas desenvolvendo produtos eficientes, práticos e acessíve..."
ak.com.sa,lockbit3,16/01/2023,,SA,M.A. AL ABDUL KARIM & CO. is one of the leading retail companies in the Middle East offering the reputed brands from across the world with finest product & customer service.The business is carried forward based on highest retail standards support...
fulfilmentmatters.co.uk,lockbit3,16/01/2023,,UK,"Fulfilment Matters Ltd specialises in ecommerce fulfilment with a team of specialists with over 30 years of experience in fulfilment and logistics.5 gb dataencryption date ‎December ‎22, ‎2022"
matrixschools.edu.my,lockbit3,14/01/2023,,MY,"Matrix Global Schools provides an outstanding education: inspiring, challenging lessons, rich and varied co-curricular programmes, a warm and caring community."
fujikura-electronics.co.th,lockbit3,13/01/2023,,TH,"33.24 GB dataFujikura - Fujikura Ltd. - a global company producing electrical equipment for power and telecommunications systems, including devices for optical fiber, such as knives and mounting devices. In 1885, Zenpachi Fujikura began manufacturi..."
nuxe.com,lockbit3,12/01/2023,,,"NUXE, a genuine French “Love Brand”, and its founder Aliza Jabès are behind the legendary skincare products which have been essential to the day-to-day life of millions of women, such as the iconic Huile Prodigieuse®."
russellfinex.com,lockbit3,12/01/2023,,,"About UsEstablished in 1934, Russell Finex has enjoyed 85 steady years of successful growth to become an international group employing over 250 direct employees with annual sales exceeding £40 million ($54m).As a worldwide leader in fine mesh s..."
lloyddowson.co.uk,lockbit3,12/01/2023,,UK,"How Lloyd Dowson began in BridlingtonLloyd Dowson Chartered Accountants, Tax, and Business Advisors were founded over forty years ago in Bridlington. We now have over 60 staff with a board of 5 directors. Two of the directors are Lloyd Dowson’s hom..."
muellergartenbau.ch,lockbit3,12/01/2023,,CH,The garden is a private refuge from the hustle and bustle of everyday life. It thrives as an oasis of relaxation and as a calling card for individual style. Our task is to optimally adapt the garden to local conditions and to create scope for creativ...
lidestrifoodanddrink.com,lockbit3,12/01/2023,,,"OUR INNOVATION CENTERFor most consumer product R&D companies – whether working on a soup, sauce, salsa, or spirit – manufacturing happens on two scales: small-batch and full-scale production. That approach is limited, since what works in a test kit..."
versteden.com,lockbit3,12/01/2023,,,"Versteden is specialized in the fabrication of fiberglass piping systems (Polyester, Vinyl Ester or Epoxy) either with or without a thermoplastic liner (PE, PP, PVC-U, PVC-C, PVDF or ECTFE). Its broad range of products makes it easy to choose the rig..."
circlevillecourt.com,lockbit3,11/01/2023,,,Welcome to The Circleville Municipal Court website. The court serves all of Pickaway County with countywide jurisdiction.We downloaded more than 500 gigabytes of different dates. Customer data. Nanny criminals. Case information. And much more. In...
datair.com,lockbit3,10/01/2023,,,"Your negotiator obviously already got the operating money to solve this situation, but since now there is a slight upward trend in BTC - apparently he wants to make a little more money on this growth. No need to play with us. You have a deadline of J..."
asianrecorp.com,lockbit3,08/01/2023,,,The Asian Reinsurance Corporation is an intergovernmental organization established in May 1979 under the auspices of the UN-ESCAP. Membership is open to all state members or associate members of the United Nations Economic and Social Commission for A...
millennia.pro,lockbit3,08/01/2023,,,ENGINEERING CONSULTING SERVICES 22.44 GB DATA
100x100banco.com,lockbit3,07/01/2023,,VE,"100%BancoCaracas, Venezuela"
juarez.gob.mx,lockbit3,07/01/2023,,MX,"Gobierno MunicipalH. Ayuntamiento de JuárezUnidad Administrativa Benito JuárezAv. Francisco Villa 950 N., CentroC.P. 32000, Juárez, Chihuahua656 737 0000"
takamiya.co,lockbit3,07/01/2023,,CO,"Takamiya provides total services from development/manufacturing, sales, rental, design/construction, management/distribution of various products including temporary equipment .Takamiya Co., LtdWe create products and services with high added value..."
eds-automotive.de,lockbit3,01/01/2023,,DE,EDS Automotive GmbH is a dynamically growing family company that offers development services for the automotive industry as well as their suppliers and service contractors.File tree of 70% data leaked: https://www.sendspace.com/file/5ba1l8
sickkids.ca,lockbit3,31/12/2022,,CA,"We formally apologize for the attack on sikkids.ca and give back the decryptor for free, the partner who attacked this hospital violated our rules, is blocked and is no longer in our affiliate program. http://lockbitfile2tcudkcqqt2ve6btssyvqwlizbpv..."
hacla.org,lockbit3,31/12/2022,,,"More than 15TB of files : The Housing Authority of the City of Los Angeles is a state-chartered public agency. Established in 1938, HACLA provides the largest stock of affordable housing in the city Los Angeles, California and is one of the nation's..."
